Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Malaysia,MYS,Coal,GCP,CO2,0.09152,0.098928,0.087936,0.0916,0.076906,0.05865,0.062288,0.047632,0.047632,0.058624,0.062272,0.15389,0.032983,0.12824,0.16122,0.069616,0.095279,0.11725,0.0916,0.13557,0.20521,0.38472,0.35541,0.99294,1.092,1.44,1.0627,1.3007,1.1615,4.8035,5.4117,6.0712,6.3241,5.3859,6.2325,6.3314,7.7381,6.3754,6.2838,5.2065,7.8737,9.9297,12.5455,18.2137,31.7192,26.1097,26.6263,29.9343,38.0367,46.5914,55.3374,55.5435,59.8698,57.9892,57.8664,66.3184,71.045,78.6075,84.1474,85.0634,82.1652,74.2647,74.2647
Malaysia,MYS,Gas,GCP,CO2,0.14643,0.1319,0.13557,0.10626,0.098879,0.098971,0.11358,0.13923,0.13557,0.19786,0.043957,0.16488,0.22721,0.22717,0.47632,0.57525,0.68161,0.62654,0.10626,0.11725,0.13925,0.15389,0.16854,0.74013,1.6453,3.3855,6.5335,7.6761,6.445,6.892,6.837,13.293,16.0044,22.027,22.3907,42.0078,36.2505,35.4419,35.9402,37.959,49.6714,48.5823,49.0243,61.8813,59.2176,64.0797,69.5464,65.4377,72.6328,65.4427,60.8077,64.7843,66.2891,82.2739,82.5621,77.2115,73.5255,70.4257,84.261,90.2846,82.2421,93.2427,93.2427
Malaysia,MYS,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0.21246,0.81707,1.1434,1.1432,2.3853,2.8762,3.4227,3.1327,2.7297,3.5797,3.43,2.7224,3.14,4.0634,4.5072,2.1251,2.609,2.0408,2.759,3.4112,3.0631,3.261,3.1767,5.591,2.6189,2.33,2.8112,3.3627,2.5314,2.5175,2.5922,2.5702,2.6145,3.3361,3.3515,3.3631,3.5332,3.3796,3.5506,3.5429,2.7666,3.605,4.4435,5.4017,6.4355,7.1141,5.829,5.4177,4.0571,3.8978,4.5546,3.9067,3.0262
Malaysia,MYS,Oil,GCP,CO2,3.8219,4.2905,4.3931,5.452,6.9948,7.8554,9.2369,9.5301,9.8855,8.4016,13.7585,14.9821,15.916,15.3632,15.3302,15.1873,18.8065,17.829,19.1957,22.2954,23.0313,26.128,25.3256,30.5358,25.6947,27.6998,27.9699,28.0589,30.4442,32.3458,35.713,39.7764,44.1805,50.29,52.7872,55.887,59.0435,69.2423,59.7012,52.8239,56.1528,63.4805,60.7052,62.222,67.6155,68.7989,62.3246,68.8269,70.2108,68.6121,73.3753,71.7533,74.2766,87.2129,88.7178,76.1892,77.2921,80.8791,80.6776,79.1277,88.9949,96.1395,109.2908
Malaysia,MYS,Total fossil fuels and cement,GCP,CO2,4.2015,4.6849,4.7765,5.828,7.3994,8.3802,9.8344,10.1276,10.5302,9.1378,14.5859,16.6626,17.9006,17.5051,19.0447,19.4452,23.8976,22.6208,23.2604,27.3059,28.0326,30.8777,30.6419,38.0483,34.7944,36.3298,40.1019,40.8777,42.8692,50.0839,54.2694,65.7851,72.961,86.7186,88.036,110.841,110.6328,119.6288,109.7817,103.9865,122.8781,130.89,132.0352,153.3843,169.6783,169.9673,170.1664,175.4508,192.8471,192.1191,199.3461,203.4523,212.99,241.6711,245.0497,235.5057,236.8174,244.1056,262.2072,267.4943,269.2487,278.8612,291.0714
Maldives,MDV,Cement,GCP,CO2,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,MDV,Coal,GCP,CO2,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,MDV,Gas,GCP,CO2,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,MDV,Gas flaring,GCP,CO2,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,MDV,Oil,GCP,CO2,,,,,,,,,,,,0.003664,0.003664,0.003664,0.003664,0.007328,0.010992,0.014656,0.021984,0.029312,0.043968,0.047632,0.047632,0.051296,0.058624,0.065952,0.080608,0.080608,0.095264,0.12458,0.17221,0.15389,0.23083,0.19786,0.19786,0.24915,0.28946,0.32976,0.30045,0.42136,0.45067,0.46166,0.59357,0.50563,0.66685,0.6009,0.74379,0.78043,0.84272,0.88302,0.93432,0.98562,1.1102,1.0919,1.3154,1.2787,1.4363,1.5132,1.7404,1.9529,1.6488,1.7205,1.7011
Maldives,MDV,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,0,0.003664,0.003664,0.003664,0.003664,0.007328,0.010992,0.014656,0.021984,0.029312,0.043968,0.047632,0.047632,0.051296,0.058624,0.065952,0.080608,0.080608,0.095264,0.12458,0.17221,0.15389,0.23083,0.19786,0.19786,0.24915,0.28946,0.32976,0.30045,0.42136,0.45067,0.46166,0.59357,0.50563,0.66685,0.6009,0.74379,0.78043,0.84272,0.88302,0.93432,0.98562,1.1102,1.0919,1.3154,1.2787,1.4363,1.5132,1.7404,1.9529,1.6488,1.7205,1.7011
Mali,MLI,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021806,0.021806,0.02544,0.025153,0.017761,0.017556,0.01388,0.010287,0.010164,0.013388,0.0099175,0.0097943,0.0096711,0.009548,0.0094248,0.0093016,0.0091785,0.0082106,0.0081981,0.0081856,0.0081732,0.0061205,0.0052964,0.0048815,0.012185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17127,0.25575,0.24412,0.25187,0.25962,0.38749,0.59674,0.65874,0.69749,0.69749
Mali,MLI,Coal,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,Oil,GCP,CO2,0.12091,0.11725,0.13923,0.17587,0.17587,0.19786,0.19053,0.2235,0.19786,0.16122,0.20152,0.22717,0.24549,0.24549,0.28213,0.3151,0.3151,0.39571,0.37739,0.41403,0.38106,0.38472,0.35174,0.4067,0.42502,0.39571,0.37006,0.34808,0.37373,0.4067,0.41403,0.4177,0.45434,0.49464,0.54227,0.5899,0.6412,0.71448,0.93432,0.97096,1.0662,1.1615,1.2091,1.2458,1.407,1.4546,1.5352,1.788,1.9566,1.887,2.0885,2.279,2.4366,2.5721,2.8799,3.0375,3.9828,4.3968,4.5212,5.2359,5.7598,6.2307,6.3413
Mali,MLI,Total fossil fuels and cement,GCP,CO2,0.12091,0.11725,0.13923,0.17587,0.17587,0.19786,0.19053,0.2235,0.19786,0.16122,0.20152,0.22717,0.24549,0.26729,0.30393,0.34054,0.34026,0.41347,0.39495,0.42791,0.39134,0.39488,0.36513,0.41662,0.43482,0.40538,0.37961,0.3575,0.38303,0.41588,0.42224,0.42589,0.46252,0.50281,0.54839,0.5952,0.64608,0.72667,0.93432,0.97096,1.0662,1.1615,1.2091,1.2458,1.407,1.4546,1.5352,1.788,1.9566,1.887,2.0885,2.279,2.4366,2.7434,3.1356,3.2816,4.2346,4.6564,4.9087,5.8326,6.4185,6.9282,7.0388
Malta,MLT,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,Coal,GCP,CO2,0.0074077,0.007328,0.007328,0.007328,0.010992,0.003664,0.007328,0.003664,0.007328,0.003664,0.003664,0,0,0.003664,0.003646,0,0,0,0,0,0.003664,0.003664,0.062288,0.13923,0.24915,0.49464,0.32976,0.41037,0.55326,0.68517,0.70956,0.57481,0.48488,0.70957,0.48254,0.12306,4.5895e-05,7.3735e-05,6.6713e-05,4.6406e-05,2.8543e-05,6.8017e-05,5.6719e-05,3.1625e-05,5.2178e-05,8.5591e-05,3.1473e-05,3.3659e-05,1.9869e-05,3.1854e-05,3.2084e-05,4.2946e-05,1.1199e-05,1.12e-05,2.3381e-05,2.3368e-05,1.1509e-05,1.177e-05,1.177e-05,1.1e-05,4.5833e-10,4.5833e-10,4.5015e-10
Malta,MLT,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.627e-05,0.00011254,5.5853e-05,6.941e-05,7.7612e-05,8.2672e-05,4.5895e-05,7.3735e-05,6.6713e-05,4.6406e-05,2.8543e-05,6.8017e-05,5.6719e-05,3.1625e-05,5.2178e-05,8.5591e-05,3.1473e-05,3.3659e-05,1.9869e-05,3.1854e-05,3.2084e-05,4.2946e-05,1.1199e-05,1.12e-05,2.3381e-05,2.3368e-05,1.1509e-05,0.55234,0.68074,0.70817,0.73626,0.73858,0.74869
Malta,MLT,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,Oil,GCP,CO2,0.33334,0.28579,0.32243,0.40304,0.48731,0.46899,0.4067,0.51662,0.63021,0.64853,0.65952,0.65952,0.83906,0.80242,0.74015,0.66685,0.76211,0.80242,0.93432,0.90501,1.0186,1.1395,1.2494,0.85738,1.1139,0.70349,1.1542,1.4436,1.4583,1.4839,1.7163,1.6954,1.8074,2.1747,2.1742,2.3275,2.5325,2.5546,2.5238,2.5725,2.4679,2.7362,2.7469,2.9606,2.8488,2.6564,2.6672,2.7313,2.6903,2.5262,2.6025,2.5837,2.7161,2.3767,2.3619,1.6634,1.3552,0.97819,0.86577,0.9404,0.86075,0.868,0.90629
Malta,MLT,Total fossil fuels and cement,GCP,CO2,0.34075,0.29312,0.32976,0.41037,0.4983,0.47266,0.41403,0.52029,0.63754,0.65219,0.66318,0.65952,0.83906,0.80608,0.74379,0.66685,0.76211,0.80242,0.93432,0.90501,1.0223,1.1432,1.3117,0.99661,1.363,1.1981,1.4839,1.854,2.0115,2.1691,2.4274,2.2718,2.2936,2.8856,2.6583,2.4521,2.5339,2.5562,2.5249,2.5729,2.4682,2.7366,2.7472,2.9608,2.8491,2.6567,2.6675,2.7314,2.6904,2.5263,2.6028,2.5839,2.717,2.3792,2.3644,1.6653,1.3563,1.5308,1.5467,1.6488,1.5972,1.6067,1.6551
Marshall Islands,MHL,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,MHL,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,MHL,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,MHL,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,MHL,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076944,0.084272,0.084272,0.087936,0.087936,0.087936,0.0916,0.087936,0.098928,0.10259,0.10992,0.10626,0.11725,0.11358,0.12091,0.12458,0.12824,0.1319,0.13557,0.13923,0.13557,0.13923,0.1429,0.1429,0.1429,0.14656,0.14656,0.14656,0.14656,0.15293,0.15121
Marshall Islands,MHL,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076944,0.084272,0.084272,0.087936,0.087936,0.087936,0.0916,0.087936,0.098928,0.10259,0.10992,0.10626,0.11725,0.11358,0.12091,0.12458,0.12824,0.1319,0.13557,0.13923,0.13557,0.13923,0.1429,0.1429,0.1429,0.14656,0.14656,0.14656,0.14656,0.15293,0.15121
Mauritania,MRT,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,Coal,GCP,CO2,0,0,0,0,0,0,0,0,0,0.007328,0.032976,0.014656,0.014777,0.014656,0.014656,0.014656,0.014656,0.014753,0.014656,0.01832,0.014742,0.014737,0.01832,0.01832,0.01832,0.01832,0.014514,0.014656,0.014656,0.014656,0.014656,0.014656,0.014656,0.014656,0.014656,0.010992,0.007328,0.003664,0.003664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,MRT,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010502,0.12845,0.11979,0.06106,0.052058,0.049008,0.075809,0.10261,0.10602,0.067562,0.078614,0.091615,0.074689,0,0,0,0,0
Mauritania,MRT,Oil,GCP,CO2,0.03664,0.047632,0.062288,0.087936,0.11725,0.16122,0.17954,0.19786,0.2345,0.26747,0.39571,0.38472,0.43223,0.45434,0.46899,0.49464,0.50197,0.54217,0.56792,0.58624,0.61547,0.61897,0.8647,0.91966,0.85371,0.63754,0.35921,3.228,3.1694,2.7883,0.83906,0.85371,0.89035,0.91234,0.94165,1.0039,1.0552,1.0736,1.0662,1.0955,1.1139,1.1725,1.2494,1.2897,1.385,1.4363,1.4216,1.6378,1.7734,1.9602,2.0445,2.1544,2.345,2.0628,2.4988,2.9239,2.5355,3.3452,3.6643,3.7739,4.1183,4.455,4.5341
Mauritania,MRT,Total fossil fuels and cement,GCP,CO2,0.03664,0.047632,0.062288,0.087936,0.11725,0.16122,0.17954,0.19786,0.2345,0.2748,0.42869,0.39938,0.44701,0.46899,0.48365,0.5093,0.51662,0.55693,0.58258,0.60456,0.63021,0.63371,0.88302,0.93798,0.87203,0.65586,0.37373,3.2426,3.184,2.803,0.85371,0.86837,0.90501,0.92699,0.9563,1.0149,1.0626,1.0772,1.0699,1.0955,1.1139,1.1725,1.2494,1.2897,1.385,1.4373,1.5501,1.7576,1.8344,2.0123,2.0935,2.2302,2.4476,2.1689,2.5664,3.0025,2.6271,3.4199,3.6643,3.7739,4.1183,4.455,4.5341
Mauritius,MUS,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,Coal,GCP,CO2,0.007328,0.014656,0.007328,0.0037294,0.003664,0.003664,0.007328,0,0.003664,0.0036407,0,0.003664,0.0036446,0.003664,0.003664,0,0.003664,0.003664,0.003664,0.003664,0.0036414,0.003664,0.003664,0.036866,0.062654,0.095264,0.12091,0.098928,0.10992,0.19786,0.19786,0.17545,0.19053,0.1682,0.0916,0.16821,0.10992,0.12091,0.16122,0.32243,0.59357,0.68883,0.73646,0.75112,0.66685,0.85099,1.1358,1.3227,1.5425,1.4106,1.5719,1.5059,1.5865,1.6708,1.7352,1.6854,1.7148,1.7844,1.6964,1.5609,1.5514,1.636,1.8082
Mauritius,MUS,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,Oil,GCP,CO2,0.17221,0.17221,0.24549,0.20512,0.30411,0.30045,0.26747,0.4983,0.63387,0.56794,0.4983,0.39205,0.68519,0.67418,0.68883,0.5899,0.61555,0.63754,0.62654,0.65586,0.58626,0.53861,0.4983,0.56037,0.56389,0.61189,0.67784,0.83173,0.74379,0.85371,1.2641,1.3451,1.5169,1.6052,1.5316,1.6601,1.8393,1.876,2.0079,2.1031,2.0958,2.1728,2.1471,2.3083,2.4219,2.4429,2.4915,2.3633,2.224,2.2973,2.3413,2.4109,2.3779,2.3963,2.471,2.5245,2.6308,2.7517,2.7627,2.9605,2.2555,2.4549,2.4408
Mauritius,MUS,Total fossil fuels and cement,GCP,CO2,0.17954,0.18686,0.25282,0.20885,0.30778,0.30411,0.2748,0.4983,0.63754,0.57158,0.4983,0.39571,0.68883,0.67784,0.6925,0.5899,0.61922,0.6412,0.63021,0.65952,0.5899,0.54227,0.50197,0.59723,0.62654,0.70715,0.79875,0.93066,0.85371,1.0516,1.4619,1.5206,1.7074,1.7734,1.6232,1.8283,1.9492,1.9969,2.1691,2.4256,2.6894,2.8616,2.8836,3.0594,3.0888,3.2939,3.6274,3.686,3.7666,3.708,3.9132,3.9168,3.9644,4.067,4.2063,4.2099,4.3455,4.536,4.4591,4.5214,3.8069,4.0908,4.249
Mexico,MEX,Cement,GCP,CO2,1.5264,1.501,1.6571,1.8607,2.1841,2.126,2.435,2.7656,3.0274,3.3543,3.5507,3.6187,4.2071,4.7605,5.1262,5.5869,6.0209,6.2959,6.6547,7.1441,7.6036,8.3688,8.9312,7.8552,8.4365,9.4121,8.9356,10.0516,10.0687,10.1211,10.7357,10.9548,11.7514,12.3889,13.8356,11.0332,12.2724,12.9069,13.4123,13.9012,14.567,14.0589,14.5481,14.6498,15.3458,16.6737,17.8178,18.9729,18.6382,17.8627,17.0457,17.7707,18.4115,17.437,18.2593,19.16,20.5993,20.8769,20.8638,19.4976,20.6503,22.2588,21.5343
Mexico,MEX,Coal,GCP,CO2,3.4918,3.5761,3.7187,4.0778,4.2354,4.0705,4.4334,5.0158,5.8148,6.2066,6.7674,7.4269,8.1524,9.0318,11.1386,11.2048,11.6808,12.527,15.7992,17.2941,10.6624,8.5591,10.3363,10.6512,10.567,12.8936,12.4173,11.593,11.0543,12.3295,15.8946,15.5097,14.8062,18.2028,20.2473,22.2661,25.1971,25.5745,26.267,26.0034,26.6996,30.6384,34.7014,42.4584,37.8818,46.8076,50.2884,45.8403,40.784,40.8133,51.0542,56.0413,49.2225,49.977,48.9437,44.1142,47.621,48.5297,47.3132,45.2684,33.7051,28.0876,35.1095
Mexico,MEX,Gas,GCP,CO2,6.379,8.0352,11.8487,11.6582,13.4535,15.7654,17.012,19.8141,19.8259,19.5944,20.61,20.086,21.5553,24.0212,25.0911,25.7182,25.1827,26.5012,33.5036,40.8829,43.7927,47.3096,51.8426,51.9006,52.4465,54.5826,48.4381,49.1202,49.6325,51.278,52.9234,55.2678,55.6122,55.0663,56.9019,56.9202,62.7453,65.7718,71.0883,69.8029,81.2016,82.887,92.1708,101.9032,105.6469,105.5159,117.9368,117.2736,118.567,123.4328,124.1217,130.7069,135.7266,142.2768,138.5029,147.9768,151.4551,143.2514,165.9059,157.1001,183.4638,188.8598,187.7806
Mexico,MEX,Gas flaring,GCP,CO2,8.6873,7.1558,4.294,5.9207,7.8772,5.9097,6.6612,5.8035,5.8074,6.1187,9.6143,10.12,8.4638,7.1961,10.043,10.4573,11.4463,7.1117,10.589,8.4712,9.8856,11.8677,17.2173,11.4756,7.2914,6.2618,4.0634,4.4115,2.5685,2.0738,1.8467,1.8686,1.8906,2.6124,2.8064,3.6791,4.7078,6.2252,6.2656,5.1593,5.3829,4.5695,3.7265,3.9732,3.1891,3.5236,4.0121,5.0117,6.7209,5.5676,4.6973,6.3738,8.0503,8.0998,9.1331,9.3945,8.5221,7.1233,7.3604,8.4299,10.8421,12.237,10.6555
Mexico,MEX,Oil,GCP,CO2,42.9677,44.9719,42.2252,42.7748,46.4499,47.2963,50.3031,56.6065,59.4118,66.9022,73.4082,84.9352,89.8926,99.0489,103.3285,111.1719,129.4088,139.9585,155.5698,166.4665,195.7995,207.6022,215.5777,195.6832,197.9073,204.2204,219.5579,230.8457,232.3416,247.6779,235.6419,246.5322,248.7196,249.7969,258.0519,237.244,236.8421,252.2016,264.2745,271.4035,263.874,275.5768,265.3592,273.1952,276.7359,291.1231,284.6891,286.6494,288.3971,272.7408,259.6787,272.5121,290.158,277.6946,269.2747,258.8743,251.5922,245.8397,228.8424,238.0262,193.6277,217.3481,256.8921
Mexico,MEX,Total fossil fuels and cement,GCP,CO2,63.0523,65.2399,63.7437,66.2922,74.2001,75.1679,80.8446,90.0055,93.8872,102.1762,113.9507,126.1868,132.2713,144.0584,154.7273,164.139,183.7396,192.3942,222.1162,240.2588,267.7438,283.7074,303.9051,277.5659,276.6486,287.3705,293.4122,306.0221,305.6656,323.4803,317.0424,330.1332,332.7801,338.0672,351.8431,331.1427,341.7647,362.68,381.3076,386.2703,391.725,407.7306,410.5061,436.1797,438.7995,463.644,474.7442,473.7479,473.1073,460.4174,456.5974,483.4047,501.5688,495.4852,484.1137,479.5198,479.7898,465.6209,470.2859,468.3221,442.2891,468.7913,511.972
Moldova,MDA,Cement,GCP,CO2,0.24823,0.28209,0.32329,0.34981,0.37834,0.42855,0.48103,0.5176,0.54261,0.56517,0.60836,0.64561,0.676,0.71464,0.75654,0.80714,0.8267,0.85051,0.85472,0.83282,0.85105,0.86986,0.85014,0.88497,0.90268,0.91054,0.94496,0.96463,0.98289,0.99285,0.9717,0.90079,0.47431,0.40572,0.32844,0.24853,0.19312,0.27013,0.21506,0.21081,0.17276,0.17388,0.21919,0.24563,0.28258,0.36508,0.45708,0.70267,0.78992,0.34057,0.34983,0.42726,0.44216,0.47691,0.46461,0.44324,0.4339,0.53792,0.59431,0.64059,0.59528,0.59913,0.59913
Moldova,MDA,Coal,GCP,CO2,7.2472,7.0466,6.8894,7.1172,7.3305,7.5818,7.8173,7.7817,7.6179,7.6579,8.0544,8.2169,8.3753,8.3738,8.3004,8.5391,8.8228,8.9675,8.8001,8.833,9.3626,8.4097,8.5786,8.5773,8.6447,10.0915,10.5945,10.5147,9.4383,8.9283,7.265,6.292,4.0084,3.8362,3.697,2.246,1.9822,0.99661,0.98253,0.44737,0.3664,0.26014,0.27846,0.33709,0.31877,0.28601,0.34442,0.16854,0.3261,0.34808,0.3261,0.33342,0.41403,0.55326,0.3664,0.36978,0.27867,0.40304,0.30778,0.36665,0.28602,0.31755,0.31755
Moldova,MDA,Gas,GCP,CO2,0.59692,0.76506,0.935,1.1396,1.3845,1.6018,1.7704,1.9135,2.0508,2.1747,1.9876,2.2477,2.338,2.4453,2.5631,2.7929,3.0899,3.3143,3.431,3.66,3.8426,4.0823,4.3481,4.7007,5.1595,5.8041,5.2459,6.4064,8.4323,9.3612,8.3682,6.9025,6.9946,5.2175,5.0233,5.8587,6.7015,3.4661,3.1199,2.6072,1.7514,1.9199,1.9236,2.0555,2.1031,2.3651,2.3596,2.1764,2.0408,1.876,1.9822,1.9163,1.8247,1.7221,1.7514,1.6805,1.727,1.7257,1.876,1.7342,1.7674,1.766,1.5138
Moldova,MDA,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0.14742,0.13942,0.16405,0.17805,0.19749,0.22066,0.2383,0.25274,0.1374,0.13864,0.13651,0.13672,0.13549,0.13541,0.14796,0.12947,0.11875,0.26116,0.25466,0.16846,0.15672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,MDA,Oil,GCP,CO2,6.9133,7.3952,8.1252,8.851,9.4794,10.1049,10.7705,11.5922,12.219,12.9695,13.943,14.8481,15.9476,16.9557,17.9663,18.9651,19.5436,20.2417,21.425,21.576,22.2178,22.2511,22.4923,22.6407,22.431,23.2023,21.9132,19.5297,20.0963,18.7985,19.4661,15.0218,9.5008,6.3864,3.3782,3.0521,2.8103,2.5685,2.1264,1.4191,1.2824,1.4326,1.6305,1.766,1.9089,1.9214,1.8686,1.9309,2.0335,1.9749,2.1728,2.268,2.0848,2.1471,2.1764,2.2882,2.4641,2.5538,2.6674,2.7535,2.5925,2.9142,2.9916
Moldova,MDA,Total fossil fuels and cement,GCP,CO2,15.0057,15.4889,16.2729,17.4576,18.5727,19.7171,20.8392,21.805,22.4303,23.3672,24.5934,26.1057,27.4764,28.6535,29.7644,31.3017,32.5037,33.6122,34.7635,35.0392,36.4127,35.7494,36.4059,36.9392,37.2732,40.1564,38.828,37.5342,39.2109,38.3355,36.2395,29.2737,20.9781,15.8458,12.427,11.4054,11.6871,7.3013,6.4438,4.6845,3.573,3.7866,4.0517,4.4043,4.6134,4.9375,5.0297,4.9786,5.1904,4.5395,4.8309,4.945,4.7657,4.8994,4.7588,4.7818,4.9037,5.2205,5.4454,5.495,5.2412,5.597,5.422
Mongolia,MNG,Cement,GCP,CO2,0,0,0,0,0,0,0,0.02544,0.036343,0.036343,0.047246,0.046338,0.066236,0.06824,0.076771,0.071803,0.070231,0.043618,0.069954,0.074184,0.069438,0.081756,0.13176,0.058761,0.049312,0.050435,0.14202,0.17578,0.15638,0.15584,0.12909,0.08477,0.04952,0.02568,0.03114,0.04007,0.03947,0.04164,0.0407,0.03868,0.03427,0.0253,0.05516,0.06066,0.05558,0.07325,0.0882,0.11212,0.12334,0.09979,0.17155,0.15697,0.15697,0.09643,0.18239,0.18195,0.19171,0.29955,0.41448,0.48726,0.52454,0.5738,0.5738
